section_order,section_name,item_order,object_schema,object_name,object_type,attribute_name,attribute_value,status,severity,notes
27,FUNCTIONS_AND_SIGNATURES,134,storage,storage.operation(),function,safe_definition,"CREATE OR REPLACE FUNCTION storage.operation()
 RETURNS text
 LANGUAGE plpgsql
 STABLE
AS $function$
BEGIN
    RETURN current_setting('storage.operation', true);
END;
$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,135,storage,storage.protect_delete(),function,safe_definition,"CREATE OR REPLACE FUNCTION storage.protect_delete()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
    -- Check if storage.allow_delete_query is set to 'true'
    IF COALESCE(current_setting('storage.allow_delete_query', true), 'false') != 'true' THEN
        RAISE EXCEPTION 'Direct deletion from storage tables is not allowed. Use the Storage API instead.'
            USING HINT = 'This prevents accidental data loss from orphaned objects.',
                  ERRCODE = '42501';
    END IF;
    RETURN NULL;
END;
$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,136,storage,"storage.search_by_timestamp(text,text,integer,integer,text,text,text,text)",function,safe_definition,"CREATE OR REPLACE FUNCTION storage.search_by_timestamp(p_prefix text, p_bucket_id text, p_limit integer, p_level integer, p_start_after text, p_sort_order text, p_sort_column text, p_sort_column_after text)
 RETURNS TABLE(key text, name text, id uuid, updated_at timestamp with time zone, created_at timestamp with time zone, last_accessed_at timestamp with time zone, metadata jsonb)
 LANGUAGE plpgsql
 STABLE
AS $function$
DECLARE
    v_cursor_op text;
    v_query text;
    v_prefix text;
BEGIN
    v_prefix := coalesce(p_prefix, '');

    IF p_sort_order = 'asc' THEN
        v_cursor_op := '>';
    ELSE
        v_cursor_op := '<';
    END IF;

    v_query := format($sql$
        WITH raw_objects AS (
            SELECT
                o.name AS obj_name,
                o.id AS obj_id,
                o.updated_at AS obj_updated_at,
                o.created_at AS obj_created_at,
                o.last_accessed_at AS obj_last_accessed_at,
                o.metadata AS obj_metadata,
                storage.get_common_prefix(o.name, $1, '/') AS common_prefix
            FROM storage.objects o
            WHERE o.bucket_id = $2
              AND o.name COLLATE ""C"" LIKE $1 || '%%'
        ),
        -- Aggregate common prefixes (folders)
        -- Both created_at and updated_at use MIN(obj_created_at) to match the old prefixes table behavior
        aggregated_prefixes AS (
            SELECT
                rtrim(common_prefix, '/') AS name,
                NULL::uuid AS id,
                MIN(obj_created_at) AS updated_at,
                MIN(obj_created_at) AS created_at,
                NULL::timestamptz AS last_accessed_at,
                NULL::jsonb AS metadata,
                TRUE AS is_prefix
            FROM raw_objects
            WHERE common_prefix IS NOT NULL
            GROUP BY common_prefix
        ),
        leaf_objects AS (
            SELECT
                obj_name AS name,
                obj_id AS id,
                obj_updated_at AS updated_at,
                obj_created_at AS created_at,
                obj_last_accessed_at AS last_accessed_at,
                obj_metadata AS metadata,
                FALSE AS is_prefix
            FROM raw_objects
            WHERE common_prefix IS NULL
        ),
        combined AS (
            SELECT * FROM aggregated_prefixes
            UNION ALL
            SELECT * FROM leaf_objects
        ),
        filtered AS (
            SELECT *
            FROM combined
            WHERE (
                $5 = ''
                OR ROW(
                    date_trunc('milliseconds', %I),
                    name COLLATE ""C""
                ) %s ROW(
                    COALESCE(NULLIF($6, '')::timestamptz, 'epoch'::timestamptz),
                    $5
                )
            )
        )
        SELECT
            split_part(name, '/', $3) AS key,
            name,
            id,
            updated_at,
            created_at,
            last_accessed_at,
            metadata
        FROM filtered
        ORDER BY
            COALESCE(date_trunc('milliseconds', %I), 'epoch'::timestamptz) %s,
            name COLLATE ""C"" %s
        LIMIT $4
    $sql$,
        p_sort_column,
        v_cursor_op,
        p_sort_column,
        p_sort_order,
        p_sort_order
    );

    RETURN QUERY EXECUTE v_query
    USING v_prefix, p_bucket_id, p_level, p_limit, p_start_after, p_sort_column_after;
END;
$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,137,storage,"storage.search_v2(text,text,integer,integer,text,text,text,text)",function,safe_definition,"CREATE OR REPLACE FUNCTION storage.search_v2(prefix text, bucket_name text, limits integer DEFAULT 100, levels integer DEFAULT 1, start_after text DEFAULT ''::text, sort_order text DEFAULT 'asc'::text, sort_column text DEFAULT 'name'::text, sort_column_after text DEFAULT ''::text)
 RETURNS TABLE(key text, name text, id uuid, updated_at timestamp with time zone, created_at timestamp with time zone, last_accessed_at timestamp with time zone, metadata jsonb)
 LANGUAGE plpgsql
 STABLE
AS $function$
DECLARE
    v_sort_col text;
    v_sort_ord text;
    v_limit int;
BEGIN
    -- Cap limit to maximum of 1500 records
    v_limit := LEAST(coalesce(limits, 100), 1500);

    -- Validate and normalize sort_order
    v_sort_ord := lower(coalesce(sort_order, 'asc'));
    IF v_sort_ord NOT IN ('asc', 'desc') THEN
        v_sort_ord := 'asc';
    END IF;

    -- Validate and normalize sort_column
    v_sort_col := lower(coalesce(sort_column, 'name'));
    IF v_sort_col NOT IN ('name', 'updated_at', 'created_at') THEN
        v_sort_col := 'name';
    END IF;

    -- Route to appropriate implementation
    IF v_sort_col = 'name' THEN
        -- Use list_objects_with_delimiter for name sorting (most efficient: O(k * log n))
        RETURN QUERY
        SELECT
            split_part(l.name, '/', levels) AS key,
            l.name AS name,
            l.id,
            l.updated_at,
            l.created_at,
            l.last_accessed_at,
            l.metadata
        FROM storage.list_objects_with_delimiter(
            bucket_name,
            coalesce(prefix, ''),
            '/',
            v_limit,
            start_after,
            '',
            v_sort_ord
        ) l;
    ELSE
        -- Use aggregation approach for timestamp sorting
        -- Not efficient for large datasets but supports correct pagination
        RETURN QUERY SELECT * FROM storage.search_by_timestamp(
            prefix, bucket_name, v_limit, levels, start_after,
            v_sort_ord, v_sort_col, sort_column_after
        );
    END IF;
END;
$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,138,storage,"storage.search(text,text,integer,integer,integer,text,text,text)",function,safe_definition,"CREATE OR REPLACE FUNCTION storage.search(prefix text, bucketname text, limits integer DEFAULT 100, levels integer DEFAULT 1, offsets integer DEFAULT 0, search text DEFAULT ''::text, sortcolumn text DEFAULT 'name'::text, sortorder text DEFAULT 'asc'::text)
 RETURNS TABLE(name text, id uuid, updated_at timestamp with time zone, created_at timestamp with time zone, last_accessed_at timestamp with time zone, metadata jsonb)
 LANGUAGE plpgsql
 STABLE
AS $function$
DECLARE
    v_peek_name TEXT;
    v_current RECORD;
    v_common_prefix TEXT;
    v_delimiter CONSTANT TEXT := '/';

    -- Configuration
    v_limit INT;
    v_prefix TEXT;
    v_prefix_lower TEXT;
    v_is_asc BOOLEAN;
    v_order_by TEXT;
    v_sort_order TEXT;
    v_upper_bound TEXT;
    v_file_batch_size INT;

    -- Dynamic SQL for batch query only
    v_batch_query TEXT;

    -- Seek state
    v_next_seek TEXT;
    v_count INT := 0;
    v_skipped INT := 0;
BEGIN
    -- ========================================================================
    -- INITIALIZATION
    -- ========================================================================
    v_limit := LEAST(coalesce(limits, 100), 1500);
    v_prefix := coalesce(prefix, '') || coalesce(search, '');
    v_prefix_lower := lower(v_prefix);
    v_is_asc := lower(coalesce(sortorder, 'asc')) = 'asc';
    v_file_batch_size := LEAST(GREATEST(v_limit * 2, 100), 1000);

    -- Validate sort column
    CASE lower(coalesce(sortcolumn, 'name'))
        WHEN 'name' THEN v_order_by := 'name';
        WHEN 'updated_at' THEN v_order_by := 'updated_at';
        WHEN 'created_at' THEN v_order_by := 'created_at';
        WHEN 'last_accessed_at' THEN v_order_by := 'last_accessed_at';
        ELSE v_order_by := 'name';
    END CASE;

    v_sort_order := CASE WHEN v_is_asc THEN 'asc' ELSE 'desc' END;

    -- ========================================================================
    -- NON-NAME SORTING: Use path_tokens approach (unchanged)
    -- ========================================================================
    IF v_order_by != 'name' THEN
        RETURN QUERY EXECUTE format(
            $sql$
            WITH folders AS (
                SELECT path_tokens[$1] AS folder
                FROM storage.objects
                WHERE objects.name ILIKE $2 || '%%'
                  AND bucket_id = $3
                  AND array_length(objects.path_tokens, 1) <> $1
                GROUP BY folder
                ORDER BY folder %s
            )
            (SELECT folder AS ""name"",
                   NULL::uuid AS id,
                   NULL::timestamptz AS updated_at,
                   NULL::timestamptz AS created_at,
                   NULL::timestamptz AS last_accessed_at,
                   NULL::jsonb AS metadata FROM folders)
            UNION ALL
            (SELECT path_tokens[$1] AS ""name"",
                   id, updated_at, created_at, last_accessed_at, metadata
             FROM storage.objects
             WHERE objects.name ILIKE $2 || '%%'
               AND bucket_id = $3
               AND array_length(objects.path_tokens, 1) = $1
             ORDER BY %I %s)
            LIMIT $4 OFFSET $5
            $sql$, v_sort_order, v_order_by, v_sort_order
        ) USING levels, v_prefix, bucketname, v_limit, offsets;
        RETURN;
    END IF;

    -- ========================================================================
    -- NAME SORTING: Hybrid skip-scan with batch optimization
    -- ========================================================================

    -- Calculate upper bound for prefix filtering
    IF v_prefix_lower = '' THEN
        v_upper_bound := NULL;
    ELSIF right(v_prefix_lower, 1) = v_delimiter THEN
        v_upper_bound := left(v_prefix_lower, -1) || chr(ascii(v_delimiter) + 1);
    ELSE
        v_upper_bound := left(v_prefix_lower, -1) || chr(ascii(right(v_prefix_lower, 1)) + 1);
    END IF;

    -- Build batch query (dynamic SQL - called infrequently, amortized over many rows)
    IF v_is_asc THEN
        IF v_upper_bound IS NOT NULL THEN
            v_batch_query := 'SELECT o.name, o.id, o.updated_at, o.created_at, o.last_accessed_at, o.metadata ' ||
                'FROM storage.objects o WHERE o.bucket_id = $1 AND lower(o.name) COLLATE ""C"" >= $2 ' ||
                'AND lower(o.name) COLLATE ""C"" < $3 ORDER BY lower(o.name) COLLATE ""C"" ASC LIMIT $4';
        ELSE
            v_batch_query := 'SELECT o.name, o.id, o.updated_at, o.created_at, o.last_accessed_at, o.metadata ' ||
                'FROM storage.objects o WHERE o.bucket_id = $1 AND lower(o.name) COLLATE ""C"" >= $2 ' ||
                'ORDER BY lower(o.name) COLLATE ""C"" ASC LIMIT $4';
        END IF;
    ELSE
        IF v_upper_bound IS NOT NULL THEN
            v_batch_query := 'SELECT o.name, o.id, o.updated_at, o.created_at, o.last_accessed_at, o.metadata ' ||
                'FROM storage.objects o WHERE o.bucket_id = $1 AND lower(o.name) COLLATE ""C"" < $2 ' ||
                'AND lower(o.name) COLLATE ""C"" >= $3 ORDER BY lower(o.name) COLLATE ""C"" DESC LIMIT $4';
        ELSE
            v_batch_query := 'SELECT o.name, o.id, o.updated_at, o.created_at, o.last_accessed_at, o.metadata ' ||
                'FROM storage.objects o WHERE o.bucket_id = $1 AND lower(o.name) COLLATE ""C"" < $2 ' ||
                'ORDER BY lower(o.name) COLLATE ""C"" DESC LIMIT $4';
        END IF;
    END IF;

    -- Initialize seek position
    IF v_is_asc THEN
        v_next_seek := v_prefix_lower;
    ELSE
        -- DESC: find the last item in range first (static SQL)
        IF v_upper_bound IS NOT NULL THEN
            SELECT o.name INTO v_peek_name FROM storage.objects o
            WHERE o.bucket_id = bucketname AND lower(o.name) COLLATE ""C"" >= v_prefix_lower AND lower(o.name) COLLATE ""C"" < v_upper_bound
            ORDER BY lower(o.name) COLLATE ""C"" DESC LIMIT 1;
        ELSIF v_prefix_lower <> '' THEN
            SELECT o.name INTO v_peek_name FROM storage.objects o
            WHERE o.bucket_id = bucketname AND lower(o.name) COLLATE ""C"" >= v_prefix_lower
            ORDER BY lower(o.name) COLLATE ""C"" DESC LIMIT 1;
        ELSE
            SELECT o.name INTO v_peek_name FROM storage.objects o
            WHERE o.bucket_id = bucketname
            ORDER BY lower(o.name) COLLATE ""C"" DESC LIMIT 1;
        END IF;

        IF v_peek_name IS NOT NULL THEN
            v_next_seek := lower(v_peek_name) || v_delimiter;
        ELSE
            RETURN;
        END IF;
    END IF;

    -- ========================================================================
    -- MAIN LOOP: Hybrid peek-then-batch algorithm
    -- Uses STATIC SQL for peek (hot path) and DYNAMIC SQL for batch
    -- ========================================================================
    LOOP
        EXIT WHEN v_count >= v_limit;

        -- STEP 1: PEEK using STATIC SQL (plan cached, very fast)
        IF v_is_asc THEN
            IF v_upper_bound IS NOT NULL THEN
                SELECT o.name INTO v_peek_name FROM storage.objects o
                WHERE o.bucket_id = bucketname AND lower(o.name) COLLATE ""C"" >= v_next_seek AND lower(o.name) COLLATE ""C"" < v_upper_bound
                ORDER BY lower(o.name) COLLATE ""C"" ASC LIMIT 1;
            ELSE
                SELECT o.name INTO v_peek_name FROM storage.objects o
                WHERE o.bucket_id = bucketname AND lower(o.name) COLLATE ""C"" >= v_next_seek
                ORDER BY lower(o.name) COLLATE ""C"" ASC LIMIT 1;
            END IF;
        ELSE
            IF v_upper_bound IS NOT NULL THEN
                SELECT o.name INTO v_peek_name FROM storage.objects o
                WHERE o.bucket_id = bucketname AND lower(o.name) COLLATE ""C"" < v_next_seek AND lower(o.name) COLLATE ""C"" >= v_prefix_lower
                ORDER BY lower(o.name) COLLATE ""C"" DESC LIMIT 1;
            ELSIF v_prefix_lower <> '' THEN
                SELECT o.name INTO v_peek_name FROM storage.objects o
                WHERE o.bucket_id = bucketname AND lower(o.name) COLLATE ""C"" < v_next_seek AND lower(o.name) COLLATE ""C"" >= v_prefix_lower
                ORDER BY lower(o.name) COLLATE ""C"" DESC LIMIT 1;
            ELSE
                SELECT o.name INTO v_peek_name FROM storage.objects o
                WHERE o.bucket_id = bucketname AND lower(o.name) COLLATE ""C"" < v_next_seek
                ORDER BY lower(o.name) COLLATE ""C"" DESC LIMIT 1;
            END IF;
        END IF;

        EXIT WHEN v_peek_name IS NULL;

        -- STEP 2: Check if this is a FOLDER or FILE
        v_common_prefix := storage.get_common_prefix(lower(v_peek_name), v_prefix_lower, v_delimiter);

        IF v_common_prefix IS NOT NULL THEN
            -- FOLDER: Handle offset, emit if needed, skip to next folder
            IF v_skipped < offsets THEN
                v_skipped := v_skipped + 1;
            ELSE
                name := split_part(rtrim(storage.get_common_prefix(v_peek_name, v_prefix, v_delimiter), v_delimiter), v_delimiter, levels);
                id := NULL;
                updated_at := NULL;
                created_at := NULL;
                last_accessed_at := NULL;
                metadata := NULL;
                RETURN NEXT;
                v_count := v_count + 1;
            END IF;

            -- Advance seek past the folder range
            IF v_is_asc THEN
                v_next_seek := lower(left(v_common_prefix, -1)) || chr(ascii(v_delimiter) + 1);
            ELSE
                v_next_seek := lower(v_common_prefix);
            END IF;
        ELSE
            -- FILE: Batch fetch using DYNAMIC SQL (overhead amortized over many rows)
            -- For ASC: upper_bound is the exclusive upper limit (< condition)
            -- For DESC: prefix_lower is the inclusive lower limit (>= condition)
            FOR v_current IN EXECUTE v_batch_query
                USING bucketname, v_next_seek,
                    CASE WHEN v_is_asc THEN COALESCE(v_upper_bound, v_prefix_lower) ELSE v_prefix_lower END, v_file_batch_size
            LOOP
                v_common_prefix := storage.get_common_prefix(lower(v_current.name), v_prefix_lower, v_delimiter);

                IF v_common_prefix IS NOT NULL THEN
                    -- Hit a folder: exit batch, let peek handle it
                    v_next_seek := lower(v_current.name);
                    EXIT;
                END IF;

                -- Handle offset skipping
                IF v_skipped < offsets THEN
                    v_skipped := v_skipped + 1;
                ELSE
                    -- Emit file
                    name := split_part(v_current.name, v_delimiter, levels);
                    id := v_current.id;
                    updated_at := v_current.updated_at;
                    created_at := v_current.created_at;
                    last_accessed_at := v_current.last_accessed_at;
                    metadata := v_current.metadata;
                    RETURN NEXT;
                    v_count := v_count + 1;
                END IF;

                -- Advance seek past this file
                IF v_is_asc THEN
                    v_next_seek := lower(v_current.name) || v_delimiter;
                ELSE
                    v_next_seek := lower(v_current.name);
                END IF;

                EXIT WHEN v_count >= v_limit;
            END LOOP;
        END IF;
    END LOOP;
END;
$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,139,storage,storage.update_updated_at_column(),function,safe_definition,"CREATE OR REPLACE FUNCTION storage.update_updated_at_column()
 RETURNS trigger
 LANGUAGE plpgsql
AS $function$
BEGIN
    NEW.updated_at = now();
    RETURN NEW; 
END;
$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,140,vault,"vault._crypto_aead_det_decrypt(bytea,bytea,bigint,bytea,bytea)",function,safe_definition,"CREATE OR REPLACE FUNCTION vault._crypto_aead_det_decrypt(message bytea, additional bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea, nonce bytea DEFAULT NULL::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/supabase_vault', $function$pgsodium_crypto_aead_det_decrypt_by_id$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,141,vault,"vault._crypto_aead_det_encrypt(bytea,bytea,bigint,bytea,bytea)",function,safe_definition,"CREATE OR REPLACE FUNCTION vault._crypto_aead_det_encrypt(message bytea, additional bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea, nonce bytea DEFAULT NULL::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/supabase_vault', $function$pgsodium_crypto_aead_det_encrypt_by_id$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,142,vault,vault._crypto_aead_det_noncegen(),function,safe_definition,"CREATE OR REPLACE FUNCTION vault._crypto_aead_det_noncegen()
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/supabase_vault', $function$pgsodium_crypto_aead_det_noncegen$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,143,vault,"vault.create_secret(text,text,text,uuid)",function,safe_definition,"CREATE OR REPLACE FUNCTION vault.create_secret(new_secret text, new_name text DEFAULT NULL::text, new_description text DEFAULT ''::text, new_key_id uuid DEFAULT NULL::uuid)
 RETURNS uuid
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  rec record;
BEGIN
  INSERT INTO vault.secrets (secret, name, description)
  VALUES (
    new_secret,
    new_name,
    new_description
  )
  RETURNING * INTO rec;
  UPDATE vault.secrets s
  SET secret=[REDACTED]
    message := convert_to(rec.secret, 'utf8'),
    additional := convert_to(s.id::text, 'utf8'),
    key_id := 0,
    context := 'pgsodium'::bytea,
    nonce := rec.nonce
  ), 'base64')
  WHERE id = rec.id;
  RETURN rec.id;
END
$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
27,FUNCTIONS_AND_SIGNATURES,144,vault,"vault.update_secret(uuid,text,text,text,uuid)",function,safe_definition,"CREATE OR REPLACE FUNCTION vault.update_secret(secret_id uuid, new_secret text DEFAULT NULL::text, new_name text DEFAULT NULL::text, new_description text DEFAULT NULL::text, new_key_id uuid DEFAULT NULL::uuid)
 RETURNS void
 LANGUAGE plpgsql
 SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  decrypted_secret text := (SELECT decrypted_secret FROM vault.decrypted_secrets WHERE id = secret_id);
BEGIN
  UPDATE vault.secrets s
  SET
    secret=[REDACTED] WHEN new_secret IS NULL THEN s.secret
                  ELSE encode(vault._crypto_aead_det_encrypt(
                    message := convert_to(new_secret, 'utf8'),
                    additional := convert_to(s.id::text, 'utf8'),
                    key_id := 0,
                    context := 'pgsodium'::bytea,
                    nonce := s.nonce
                  ), 'base64') END,
    name = coalesce(new_name, s.name),
    description = coalesce(new_description, s.description),
    updated_at = now()
  WHERE s.id = secret_id;
END
$function$
",INFO,MEDIUM,Definition with credential-like assignments redacted.
28,FUNCTION_OWNERS,1,auth,auth.email(),function,owner,supabase_auth_admin,INFO,INFO,null
28,FUNCTION_OWNERS,2,auth,auth.jwt(),function,owner,supabase_auth_admin,INFO,INFO,null
28,FUNCTION_OWNERS,3,auth,auth.role(),function,owner,supabase_auth_admin,INFO,INFO,null
28,FUNCTION_OWNERS,4,auth,auth.uid(),function,owner,supabase_auth_admin,INFO,INFO,null
28,FUNCTION_OWNERS,5,extensions,"armor(bytea,text[],text[])",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,6,extensions,armor(bytea),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,7,extensions,"crypt(text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,8,extensions,dearmor(text),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,9,extensions,"decrypt_iv(bytea,bytea,bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,10,extensions,"decrypt(bytea,bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,11,extensions,"digest(bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,12,extensions,"digest(text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,13,extensions,"encrypt_iv(bytea,bytea,bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,14,extensions,"encrypt(bytea,bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,15,extensions,extensions.gen_random_uuid(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,16,extensions,gen_random_bytes(integer),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,17,extensions,"gen_salt(text,integer)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,18,extensions,gen_salt(text),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,19,extensions,grant_pg_cron_access(),function,owner,supabase_admin,INFO,INFO,null
28,FUNCTION_OWNERS,20,extensions,grant_pg_graphql_access(),function,owner,supabase_admin,INFO,INFO,null
28,FUNCTION_OWNERS,21,extensions,grant_pg_net_access(),function,owner,supabase_admin,INFO,INFO,null
28,FUNCTION_OWNERS,22,extensions,"hmac(bytea,bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,23,extensions,"hmac(text,text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,24,extensions,pg_stat_statements_info(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,25,extensions,"pg_stat_statements_reset(oid,oid,bigint,boolean)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,26,extensions,pg_stat_statements(boolean),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,27,extensions,pgp_armor_headers(text),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,28,extensions,pgp_key_id(bytea),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,29,extensions,"pgp_pub_decrypt_bytea(bytea,bytea,text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,30,extensions,"pgp_pub_decrypt_bytea(bytea,bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,31,extensions,"pgp_pub_decrypt_bytea(bytea,bytea)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,32,extensions,"pgp_pub_decrypt(bytea,bytea,text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,33,extensions,"pgp_pub_decrypt(bytea,bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,34,extensions,"pgp_pub_decrypt(bytea,bytea)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,35,extensions,"pgp_pub_encrypt_bytea(bytea,bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,36,extensions,"pgp_pub_encrypt_bytea(bytea,bytea)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,37,extensions,"pgp_pub_encrypt(text,bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,38,extensions,"pgp_pub_encrypt(text,bytea)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,39,extensions,"pgp_sym_decrypt_bytea(bytea,text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,40,extensions,"pgp_sym_decrypt_bytea(bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,41,extensions,"pgp_sym_decrypt(bytea,text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,42,extensions,"pgp_sym_decrypt(bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,43,extensions,"pgp_sym_encrypt_bytea(bytea,text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,44,extensions,"pgp_sym_encrypt_bytea(bytea,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,45,extensions,"pgp_sym_encrypt(text,text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,46,extensions,"pgp_sym_encrypt(text,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,47,extensions,pgrst_ddl_watch(),function,owner,supabase_admin,INFO,INFO,null
28,FUNCTION_OWNERS,48,extensions,pgrst_drop_watch(),function,owner,supabase_admin,INFO,INFO,null
28,FUNCTION_OWNERS,49,extensions,set_graphql_placeholder(),function,owner,supabase_admin,INFO,INFO,null
28,FUNCTION_OWNERS,50,extensions,uuid_generate_v1(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,51,extensions,uuid_generate_v1mc(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,52,extensions,"uuid_generate_v3(uuid,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,53,extensions,uuid_generate_v4(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,54,extensions,"uuid_generate_v5(uuid,text)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,55,extensions,uuid_nil(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,56,extensions,uuid_ns_dns(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,57,extensions,uuid_ns_oid(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,58,extensions,uuid_ns_url(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,59,extensions,uuid_ns_x500(),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,60,graphql_public,"graphql_public.graphql(text,text,jsonb,jsonb)",function,owner,supabase_admin,INFO,INFO,null
28,FUNCTION_OWNERS,61,pgbouncer,pgbouncer.get_auth(text),function,owner,supabase_admin,INFO,INFO,null
28,FUNCTION_OWNERS,62,public,"adjust_inventory_stock(uuid,uuid,uuid,numeric,text,text,uuid)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,63,public,afex_can_pos(text),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,64,public,afex_is_employee(text),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,65,public,afex_is_full_admin(text),function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,66,public,"create_invoice_with_items_safe(text,text,text,text,numeric,numeric,text,jsonb,text,uuid,uuid,uuid)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,67,public,"create_invoice_with_items(jsonb,jsonb)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,68,public,"create_invoice_with_items(text,text,text,text,numeric,numeric,text,json)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,69,public,"create_invoice_with_items(text,text,text,text,numeric,numeric,text,jsonb)",function,owner,postgres,INFO,INFO,null
28,FUNCTION_OWNERS,70,public,"create_support_ticket_atomic(uuid,uuid,uuid,text,text,text,text,text,text,text,text,text,jsonb)",function,owner,postgres,INFO,INFO,null
